"Open_Time","Open","High","Low","Close","Volume","Close_Time","Quote","Trades","Takers_Buy_Base","Takers_Buy_Quote","Ignore","Open_Timestamp","Close_Timestamp"
"1547596800000.0","0.5355","0.5355","0.4668","0.4895","1343660.31","1547683199999.0","665013.644449","3492.0","602419.92","300116.387012","0.0","2019-01-16","2019-01-16 23:59:59.999"
"1547683200000.0","0.4895","0.4953","0.4639","0.4756","1411725.35","1547769599999.0","673447.208597","3987.0","778386.36","370875.085453","0.0","2019-01-17","2019-01-17 23:59:59.999"
"1547769600000.0","0.4762","0.5112","0.4601","0.4894","984417.59","1547855999999.0","474999.286242","5662.0","463067.14","223476.046492","0.0","2019-01-18","2019-01-18 23:59:59.999"
"1547856000000.0","0.4908","0.5","0.4673","0.4831","735443.2","1547942399999.0","354090.041046","4482.0","335579.52","162108.450317","0.0","2019-01-19","2019-01-19 23:59:59.999"
"1547942400000.0","0.4803","0.492","0.459","0.4834","677499.56","1548028799999.0","323333.553838","2098.0","315527.36","150762.229982","0.0","2019-01-20","2019-01-20 23:59:59.999"
"1548028800000.0","0.4839","0.5198","0.465","0.4972","897787.84","1548115199999.0","446086.78762","3020.0","475523.36","237158.039574","0.0","2019-01-21","2019-01-21 23:59:59.999"
"1548115200000.0","0.496","0.5656","0.4956","0.5344","1784953.5","1548201599999.0","955513.881021","4972.0","810120.63","432224.627544","0.0","2019-01-22","2019-01-22 23:59:59.999"
"1548201600000.0","0.5342","0.5475","0.4901","0.5046","1827069.39","1548287999999.0","940352.297759","4592.0","909871.19","467161.148266","0.0","2019-01-23","2019-01-23 23:59:59.999"
"1548288000000.0","0.5046","0.5065","0.4518","0.5017","1529219.53","1548374399999.0","745639.12774","3970.0","574885.47","280696.723904","0.0","2019-01-24","2019-01-24 23:59:59.999"
"1548374400000.0","0.5031","0.5157","0.4712","0.4739","1112869.08","1548460799999.0","544844.844073","3319.0","385408.17","189487.355912","0.0","2019-01-25","2019-01-25 23:59:59.999"
