"Open_Time","Open","High","Low","Close","Volume","Close_Time","Quote","Trades","Takers_Buy_Base","Takers_Buy_Quote","Ignore","Open_Timestamp","Close_Timestamp"
"1553731200000.0","90.0","98.89","88.0","95.74","2319.41987","1553817599999.0","219959.7213103","1165.0","1078.25298","102381.5162824","0.0","2019-03-28","2019-03-28 23:59:59.999"
"1553817600000.0","95.74","98.19","94.91","98.13","3565.30155","1553903999999.0","345397.9745122","1721.0","1557.62344","150931.6579001","0.0","2019-03-29","2019-03-29 23:59:59.999"
"1553904000000.0","98.3","101.0","95.5","100.78","3540.27743","1553990399999.0","348446.5285333","1440.0","1476.01358","145118.6898561","0.0","2019-03-30","2019-03-30 23:59:59.999"
"1553990400000.0","100.58","110.89","99.61","110.7","11668.43675","1554076799999.0","1233115.567243","5298.0","5386.08329","568556.3220991","0.0","2019-03-31","2019-03-31 23:59:59.999"
"1554076800000.0","110.5","120.06","107.71","112.97","16508.93631","1554163199999.0","1902034.8735968","8567.0","7237.85215","834426.2811672","0.0","2019-04-01","2019-04-01 23:59:59.999"
"1554163200000.0","113.28","125.84","111.03","123.69","15379.30754","1554249599999.0","1833220.6977836","8188.0","8304.70125","990705.5574563","0.0","2019-04-02","2019-04-02 23:59:59.999"
"1554249600000.0","123.5","139.1","118.38","123.43","26058.20443","1554335999999.0","3456383.9144395","12599.0","12097.62525","1607105.8706525","0.0","2019-04-03","2019-04-03 23:59:59.999"
"1554336000000.0","123.78","131.65","119.02","122.87","8434.43214","1554422399999.0","1054060.3370459","6036.0","3934.7176","490301.3666372","0.0","2019-04-04","2019-04-04 23:59:59.999"
"1554422400000.0","122.87","134.24","122.87","132.78","5803.26085","1554508799999.0","752865.5737238","3435.0","2996.18137","389633.9322779","0.0","2019-04-05","2019-04-05 23:59:59.999"
"1554508800000.0","132.84","137.83","128.01","130.93","4302.73303","1554595199999.0","569185.4871077","3282.0","1982.6228","262583.6944146","0.0","2019-04-06","2019-04-06 23:59:59.999"
"1554595200000.0","130.55","135.33","130.11","135.11","4221.6208","1554681599999.0","562267.3655962","2941.0","1939.83317","258309.4350628","0.0","2019-04-07","2019-04-07 23:59:59.999"
"1554681600000.0","135.17","137.85","128.67","135.3","5806.88245","1554767999999.0","783436.0807374","3976.0","3136.27898","424310.1787383","0.0","2019-04-08","2019-04-08 23:59:59.999"
"1554768000000.0","135.2","135.52","128.84","131.4","3535.66865","1554854399999.0","465028.5985289","2452.0","1835.12201","240747.481566","0.0","2019-04-09","2019-04-09 23:59:59.999"
"1554854400000.0","131.32","133.38","126.43","129.74","4500.68937","1554940799999.0","588022.0774125","3436.0","1755.04581","228787.7197333","0.0","2019-04-10","2019-04-10 23:59:59.999"
"1554940800000.0","129.73","129.84","113.2","122.3","7797.38187","1555027199999.0","944041.2156357","4215.0","3978.24088","482698.3350575","0.0","2019-04-11","2019-04-11 23:59:59.999"
"1555027200000.0","122.3","123.03","114.98","118.93","4715.41854","1555113599999.0","559828.435523","2683.0","1466.92304","175418.1166738","0.0","2019-04-12","2019-04-12 23:59:59.999"
"1555113600000.0","118.72","119.84","117.11","119.1","1390.26356","1555199999999.0","165176.8205364","1113.0","621.85429","74108.5734579","0.0","2019-04-13","2019-04-13 23:59:59.999"
"1555200000000.0","119.1","123.16","117.88","122.57","1796.90255","1555286399999.0","216986.9385978","1639.0","940.68443","113695.7590873","0.0","2019-04-14","2019-04-14 23:59:59.999"
"1555286400000.0","122.57","123.78","115.04","118.56","2777.43757","1555372799999.0","332059.4486977","2334.0","1638.58407","196039.4903198","0.0","2019-04-15","2019-04-15 23:59:59.999"
"1555372800000.0","118.48","131.0","115.54","120.61","5110.50898","1555459199999.0","610778.070539","2883.0","2038.91399","244286.2249692","0.0","2019-04-16","2019-04-16 23:59:59.999"
"1555459200000.0","120.5","122.33","118.44","120.08","2189.18509","1555545599999.0","261513.7783405","1716.0","1225.4537","146060.096235","0.0","2019-04-17","2019-04-17 23:59:59.999"
"1555545600000.0","119.94","125.59","119.7","123.52","5542.19338","1555631999999.0","682414.4079162","3413.0","2660.58739","327505.2829501","0.0","2019-04-18","2019-04-18 23:59:59.999"
"1555632000000.0","123.54","123.82","119.45","122.11","3781.2912","1555718399999.0","459073.957825","2149.0","1326.66065","161639.8261983","0.0","2019-04-19","2019-04-19 23:59:59.999"
"1555718400000.0","121.87","124.47","121.3","123.1","1741.75754","1555804799999.0","212969.7483655","1802.0","857.22288","104802.093538","0.0","2019-04-20","2019-04-20 23:59:59.999"
"1555804800000.0","123.27","123.72","117.22","121.19","3007.97153","1555891199999.0","363943.2311493","2292.0","1427.24586","172578.5281006","0.0","2019-04-21","2019-04-21 23:59:59.999"
"1555891200000.0","121.22","122.88","118.75","121.65","1540.87078","1555977599999.0","186644.2404521","1681.0","848.79055","102874.6765382","0.0","2019-04-22","2019-04-22 23:59:59.999"
"1555977600000.0","122.15","125.38","117.05","117.05","1997.62099","1556063999999.0","244125.8332507","2229.0","967.49008","118348.321315","0.0","2019-04-23","2019-04-23 23:59:59.999"
"1556064000000.0","117.0","120.28","110.8","115.02","5968.04325","1556150399999.0","690011.9844341","3453.0","3484.59924","401230.8653647","0.0","2019-04-24","2019-04-24 23:59:59.999"
"1556150400000.0","115.45","118.0","106.91","108.89","4092.0347","1556236799999.0","467128.6640777","2332.0","1996.85964","229293.0940205","0.0","2019-04-25","2019-04-25 23:59:59.999"
"1556236800000.0","108.89","114.33","106.38","110.27","3136.99664","1556323199999.0","345503.8357748","1895.0","1613.28786","177924.3003954","0.0","2019-04-26","2019-04-26 23:59:59.999"
"1556323200000.0","110.27","111.43","108.76","110.01","1345.45349","1556409599999.0","148305.9171423","967.0","688.50821","75843.4092964","0.0","2019-04-27","2019-04-27 23:59:59.999"
"1556409600000.0","110.01","111.48","108.88","110.73","1248.18569","1556495999999.0","137884.4274206","1012.0","678.95573","74960.7047531","0.0","2019-04-28","2019-04-28 23:59:59.999"
"1556496000000.0","110.72","111.5","106.77","107.72","3402.18252","1556582399999.0","372481.1560785","1536.0","1323.02847","145252.229222","0.0","2019-04-29","2019-04-29 23:59:59.999"
"1556582400000.0","107.72","111.71","106.93","110.98","1939.30731","1556668799999.0","213068.0347335","1192.0","1030.91596","113331.4879683","0.0","2019-04-30","2019-04-30 23:59:59.999"
"1556668800000.0","111.04","119.41","110.98","116.47","3771.25114","1556755199999.0","436457.1359161","2477.0","1795.31347","207833.7829767","0.0","2019-05-01","2019-05-01 23:59:59.999"
"1556755200000.0","116.95","118.9","114.9","117.13","5429.53051","1556841599999.0","637107.1763911","2199.0","1385.17623","162245.9212598","0.0","2019-05-02","2019-05-02 23:59:59.999"
"1556841600000.0","116.41","121.57","115.65","120.71","5222.10447","1556927999999.0","625838.2516219","2807.0","1523.64379","181996.8634457","0.0","2019-05-03","2019-05-03 23:59:59.999"
"1556928000000.0","121.09","123.91","116.58","120.22","5075.30245","1557014399999.0","611006.9840254","2713.0","2519.4846","302709.1194257","0.0","2019-05-04","2019-05-04 23:59:59.999"
"1557014400000.0","120.22","120.83","117.83","118.63","1224.0613","1557100799999.0","146322.9309411","1151.0","528.95283","63277.8861512","0.0","2019-05-05","2019-05-05 23:59:59.999"
"1557100800000.0","118.51","122.36","116.26","120.53","2218.44901","1557187199999.0","265501.3573938","1730.0","1358.44494","162986.0253964","0.0","2019-05-06","2019-05-06 23:59:59.999"
"1557187200000.0","120.93","123.29","116.58","117.11","2895.70941","1557273599999.0","348574.932832","2041.0","951.37895","115277.9024715","0.0","2019-05-07","2019-05-07 23:59:59.999"
"1557273600000.0","116.88","118.71","115.0","117.69","1182.87689","1557359999999.0","138410.1564182","1121.0","608.80847","71332.1626061","0.0","2019-05-08","2019-05-08 23:59:59.999"
"1557360000000.0","117.6","118.81","110.26","112.3","3298.32922","1557446399999.0","378569.9254636","1851.0","1037.78396","118812.0470379","0.0","2019-05-09","2019-05-09 23:59:59.999"
"1557446400000.0","112.37","115.94","111.09","112.92","2560.82801","1557532799999.0","290410.4786393","1836.0","1142.55209","129929.1866135","0.0","2019-05-10","2019-05-10 23:59:59.999"
"1557532800000.0","112.92","126.3","111.77","122.83","7220.10121","1557619199999.0","865855.5316134","4816.0","3165.15037","380605.4188038","0.0","2019-05-11","2019-05-11 23:59:59.999"
"1557619200000.0","122.82","127.96","117.13","125.22","6405.02757","1557705599999.0","785761.4274426","3977.0","2372.3648","292103.1005465","0.0","2019-05-12","2019-05-12 23:59:59.999"
"1557705600000.0","125.22","136.38","124.23","130.51","9325.59123","1557791999999.0","1225303.6113269","5639.0","4985.90465","653436.0047502","0.0","2019-05-13","2019-05-13 23:59:59.999"
"1557792000000.0","131.15","142.91","130.53","141.67","9125.49018","1557878399999.0","1265958.7892939","6305.0","3817.9775","526432.0214129","0.0","2019-05-14","2019-05-14 23:59:59.999"
"1557878400000.0","141.67","155.46","140.77","154.14","9394.9463","1557964799999.0","1394047.3181099","5394.0","4569.05789","676390.1402523","0.0","2019-05-15","2019-05-15 23:59:59.999"
"1557964800000.0","154.07","164.11","143.65","149.03","10560.85745","1558051199999.0","1615046.7634196","7733.0","5654.85696","860788.8516079","0.0","2019-05-16","2019-05-16 23:59:59.999"
"1558051200000.0","149.03","150.06","126.97","139.49","11499.03441","1558137599999.0","1569118.0150298","7514.0","5942.60901","814660.5554308","0.0","2019-05-17","2019-05-17 23:59:59.999"
"1558137600000.0","139.45","144.28","134.05","141.03","6740.10967","1558223999999.0","932717.7575046","4744.0","3195.95483","442587.0849488","0.0","2019-05-18","2019-05-18 23:59:59.999"
"1558224000000.0","140.54","176.74","140.24","172.14","13297.90897","1558310399999.0","2086623.9975336","9419.0","6766.07974","1060187.1557301","0.0","2019-05-19","2019-05-19 23:59:59.999"
"1558310400000.0","172.23","176.0","155.96","166.45","18171.7103","1558396799999.0","3013887.0455642","10164.0","8662.13129","1433361.5000934","0.0","2019-05-20","2019-05-20 23:59:59.999"
"1558396800000.0","166.39","168.99","159.03","165.71","11959.54869","1558483199999.0","1962837.5173908","5679.0","4919.29138","808784.201949","0.0","2019-05-21","2019-05-21 23:59:59.999"
"1558483200000.0","165.72","167.97","150.99","153.87","6338.88425","1558569599999.0","1014409.4009069","4055.0","2988.01373","483427.7297342","0.0","2019-05-22","2019-05-22 23:59:59.999"
"1558569600000.0","153.87","156.14","145.61","154.06","7676.26041","1558655999999.0","1161034.6503785","4129.0","2774.26749","418047.3072382","0.0","2019-05-23","2019-05-23 23:59:59.999"
