Wavelength(nm)  Transmission(a.u.)
759.5	0.65408
760	0.66479
760.5	0.67569
761	0.68677
761.5	0.69799
762	0.70934
762.5	0.72078
763	0.73228
763.5	0.74382
764	0.75535
764.5	0.76683
765	0.77823
765.5	0.78949
766	0.80058
766.5	0.81145
767	0.82205
767.5	0.83232
768	0.84222
768.5	0.8517
769	0.8607
769.5	0.86917
770	0.87707
770.5	0.88435
771	0.89097
771.5	0.89689
772	0.90206
772.5	0.90647
773	0.91009
773.5	0.91289
774	0.91486
774.5	0.91599
775	0.91628
775.5	0.91573
776	0.91436
776.5	0.91218
777	0.9092
777.5	0.90547
778	0.901
778.5	0.89583
779	0.89001
779.5	0.88357
780	0.87655
780.5	0.86902
781	0.861
781.5	0.85255
782	0.84372
782.5	0.83456
783	0.82511
783.5	0.81541
784	0.80552
784.5	0.79546
785	0.7853
785.5	0.77505
786	0.76476
786.5	0.75445
787	0.74417
787.5	0.73394
788	0.72378
788.5	0.71371
789	0.70377
789.5	0.69396
790	0.68431
790.5	0.67482
791	0.66552
791.5	0.65641
792	0.6475
792.5	0.6388
793	0.63032
793.5	0.62207
794	0.61404
794.5	0.60624
795	0.59867
795.5	0.59134
796	0.58424
796.5	0.57738
797	0.57076
797.5	0.56437
798	0.55821
798.5	0.55229
799	0.5466
799.5	0.54113
800	0.53589
800.5	0.53087
801	0.52608
801.5	0.52149
802	0.51713
802.5	0.51298
803	0.50903
803.5	0.50529
804	0.50175
804.5	0.49842
805	0.49528
805.5	0.49233
806	0.48958
806.5	0.48701
807	0.48463
807.5	0.48244
808	0.48042
808.5	0.47859
809	0.47693
809.5	0.47545
810	0.47414
810.5	0.47301
811	0.47204
811.5	0.47124
812	0.47061
812.5	0.47014
813	0.46984
813.5	0.46971
814	0.46973
814.5	0.46992
815	0.47026
815.5	0.47077
816	0.47143
816.5	0.47226
817	0.47324
817.5	0.47438
818	0.47569
818.5	0.47714
819	0.47876
819.5	0.48054
820	0.48247
820.5	0.48456
821	0.48682
821.5	0.48923
822	0.4918
822.5	0.49453
823	0.49742
823.5	0.50048
824	0.50369
824.5	0.50707
825	0.51061
825.5	0.51432
826	0.51819
826.5	0.52222
827	0.52642
827.5	0.53078
828	0.53531
828.5	0.54001
829	0.54487
829.5	0.54989
830	0.55509
830.5	0.56045
831	0.56597
