Wavelength(nm),Transmission(%)
1574.0,0.934918
1575.0,0.934919
1576.0,0.93492
1577.0,0.93492
1578.0,0.934921
1579.0,0.934922
1580.0,0.934923
1581.0,0.934923
1582.0,0.934924
1583.0,0.934925
1584.0,0.934926
1585.0,0.934926
1586.0,0.934927
1587.0,0.934928
1588.0,0.934928
1589.0,0.934929
1590.0,0.93493
1591.0,0.934931
1592.0,0.934931
1593.0,0.934932
1594.0,0.934933
1595.0,0.934933
1596.0,0.934934
1597.0,0.934935
1598.0,0.934936
1599.0,0.934936
1600.0,0.934937
1601.0,0.934938
1602.0,0.934938
1603.0,0.934939
1604.0,0.93494
1605.0,0.934941
1606.0,0.934941
1607.0,0.934942
1608.0,0.934943
1609.0,0.934943
1610.0,0.934944
1611.0,0.934945
1612.0,0.934945
1613.0,0.934946
1614.0,0.934947
1615.0,0.934948
1616.0,0.934948
1617.0,0.934949
1618.0,0.93495
1619.0,0.93495
1620.0,0.934951
1621.0,0.934952
1622.0,0.934952
1623.0,0.934953
1624.0,0.934954
1625.0,0.934954
1626.0,0.934955
1627.0,0.934956
1628.0,0.934956
1629.0,0.934957
1630.0,0.934958
1631.0,0.934958
1632.0,0.934959
1633.0,0.93496
1634.0,0.93496
1635.0,0.934961
1636.0,0.934962
1637.0,0.934962
1638.0,0.934963
1639.0,0.934964
1640.0,0.934964
1641.0,0.934965
1642.0,0.934966
1643.0,0.934966
1644.0,0.934967
1645.0,0.934968
1646.0,0.934968
1647.0,0.934969
1648.0,0.93497
1649.0,0.93497
1650.0,0.934971
1651.0,0.934971
1652.0,0.934972
1653.0,0.934973
1654.0,0.934973
1655.0,0.934974
1656.0,0.934975
1657.0,0.934975
1658.0,0.934976
1659.0,0.934977
1660.0,0.934977
1661.0,0.934978
1662.0,0.934979
1663.0,0.934979
1664.0,0.93498
1665.0,0.93498
1666.0,0.934981
1667.0,0.934982
1668.0,0.934982
1669.0,0.934983
1670.0,0.934984
1671.0,0.934984
1672.0,0.934985
1673.0,0.934985
1674.0,0.934986
1675.0,0.934987
1676.0,0.934987
1677.0,0.934988
1678.0,0.934988
1679.0,0.934989
1680.0,0.93499
1681.0,0.93499
1682.0,0.934991
1683.0,0.934992
1684.0,0.934992
1685.0,0.934993
1686.0,0.934993
1687.0,0.934994
1688.0,0.934995
1689.0,0.934995
1690.0,0.934996
1691.0,0.934996
1692.0,0.934997
1693.0,0.934998
1694.0,0.934998
1695.0,0.934999
1696.0,0.934999
1697.0,0.935
1698.0,0.935001
1699.0,0.935001
1700.0,0.935002
1701.0,0.935002
1702.0,0.935003
1703.0,0.935004
1704.0,0.935004
1705.0,0.935005
1706.0,0.935005
1707.0,0.935006
1708.0,0.935006
1709.0,0.935007
1710.0,0.935008
1711.0,0.935008
1712.0,0.935009
1713.0,0.935009
1714.0,0.93501
1715.0,0.93501
1716.0,0.935011
1717.0,0.935012
1718.0,0.935012
1719.0,0.935013
1720.0,0.935013
1721.0,0.935014
1722.0,0.935014
1723.0,0.935015
1724.0,0.935016
1725.0,0.935016
1726.0,0.935017
1727.0,0.935017
1728.0,0.935018
1729.0,0.935018
1730.0,0.935019
1731.0,0.93502
1732.0,0.93502
1733.0,0.935021
1734.0,0.935021
1735.0,0.935022
1736.0,0.935022
1737.0,0.935023
1738.0,0.935023
1739.0,0.935024
1740.0,0.935025
1741.0,0.935025
1742.0,0.935026
1743.0,0.935026
1744.0,0.935027
1745.0,0.935027
1746.0,0.935028
