Wavelength(nm),Transmission(%)
2500.0,29.95710224432542
2499.0,30.187079628944108
2498.0,29.811643416404397
2497.0,30.130563311703373
2496.0,29.796954825520828
2495.0,29.605741052272492
2494.0,29.916791477129628
2493.0,29.835046046012742
2492.0,29.77779961875392
2491.0,29.885891239382907
2490.0,29.91756832049517
2489.0,29.71908354939493
2488.0,29.72840874856157
2487.0,29.747087880965694
2486.0,29.72931786413894
2485.0,29.54222519212706
2484.0,29.584756038856515
2483.0,29.85264716646717
2482.0,29.69852729209596
2481.0,29.908079879287325
2480.0,29.54238608313745
2479.0,29.83192850971268
2478.0,29.533599286193546
2477.0,29.859652070963012
2476.0,29.928392534628685
2475.0,29.738000171387085
2474.0,29.602396225474003
2473.0,29.909168810846072
2472.0,29.918477306868148
2471.0,30.09278228051225
2470.0,29.869615278839156
2469.0,30.17696387516759
2468.0,30.016915413943735
2467.0,30.13950899340828
2466.0,29.88695015322011
2465.0,30.019202002789992
2464.0,30.24376489013102
2463.0,30.375329781636996
2462.0,30.08951394160842
2461.0,30.197924055073173
2460.0,30.22303343298802
2459.0,30.399517301417994
2458.0,30.601471926398194
2457.0,30.4883839596675
2456.0,30.562611217361496
2455.0,30.646622970006636
2454.0,30.682750218051748
2453.0,30.85515801511946
2452.0,30.810760568585437
2451.0,30.87500817675729
2450.0,31.12504936289142
2449.0,31.03524328925263
2448.0,31.349283314962662
2447.0,31.517080596931656
2446.0,31.494363898497696
2445.0,31.552014637889584
2444.0,31.73295243888048
2443.0,31.696062681829734
2442.0,31.711318797668525
2441.0,31.944855277649538
2440.0,31.980322593982546
2439.0,32.166373109674154
2438.0,32.25449158023173
2437.0,32.32338665227895
2436.0,32.53692601612392
2435.0,32.446367981015165
2434.0,32.673797381964846
2433.0,32.914447155727615
2432.0,33.140425430752614
2431.0,32.899248943501426
2430.0,33.247871180977626
2429.0,33.60112020749969
2428.0,33.405985519969036
2427.0,33.55188111842449
2426.0,33.681746630758276
2425.0,33.955047757924945
2424.0,34.10236679578196
2423.0,34.35254045834837
2422.0,34.429534540415446
2421.0,34.39871348827274
2420.0,34.62364865878528
2419.0,34.79326856032641
2418.0,35.00747408866241
2417.0,35.010850286906596
