Wavelength(nm),Transmission(%)
1456.0,0.254189
1457.0,0.254083
1458.0,0.253997
1459.0,0.25393
1460.0,0.253883
1461.0,0.253856
1462.0,0.253848
1463.0,0.25386
1464.0,0.253892
1465.0,0.253943
1466.0,0.254014
1467.0,0.254104
1468.0,0.254214
1469.0,0.254344
1470.0,0.254493
1471.0,0.254662
1472.0,0.254851
1473.0,0.25506
1474.0,0.255288
1475.0,0.255536
1476.0,0.255805
1477.0,0.256093
1478.0,0.256401
1479.0,0.256729
1480.0,0.257077
1481.0,0.257445
1482.0,0.257834
1483.0,0.258243
1484.0,0.258672
1485.0,0.259122
1486.0,0.259593
1487.0,0.260084
1488.0,0.260596
1489.0,0.261129
1490.0,0.261683
1491.0,0.262259
1492.0,0.262855
1493.0,0.263473
1494.0,0.264113
1495.0,0.264774
1496.0,0.265457
1497.0,0.266163
1498.0,0.26689
1499.0,0.26764
1500.0,0.268412
1501.0,0.269207
1502.0,0.270025
1503.0,0.270866
1504.0,0.27173
1505.0,0.272617
1506.0,0.273529
1507.0,0.274464
1508.0,0.275423
1509.0,0.276406
1510.0,0.277414
1511.0,0.278447
1512.0,0.279505
1513.0,0.280588
1514.0,0.281697
1515.0,0.282831
1516.0,0.283992
1517.0,0.285178
1518.0,0.286391
1519.0,0.287632
1520.0,0.288899
1521.0,0.290194
1522.0,0.291516
1523.0,0.292867
1524.0,0.294246
1525.0,0.295653
1526.0,0.29709
1527.0,0.298556
1528.0,0.300052
1529.0,0.301578
1530.0,0.303134
1531.0,0.304721
1532.0,0.306339
1533.0,0.307989
1534.0,0.309671
1535.0,0.311385
1536.0,0.313131
1537.0,0.314911
1538.0,0.316724
1539.0,0.318571
1540.0,0.320452
1541.0,0.322368
1542.0,0.32432
1543.0,0.326306
1544.0,0.328329
1545.0,0.330389
1546.0,0.332485
1547.0,0.334619
1548.0,0.33679
1549.0,0.339
1550.0,0.341249
1551.0,0.343537
1552.0,0.345864
1553.0,0.348232
1554.0,0.35064
1555.0,0.353089
1556.0,0.35558
1557.0,0.358112
1558.0,0.360687
1559.0,0.363305
1560.0,0.365966
1561.0,0.368671
1562.0,0.37142
1563.0,0.374214
1564.0,0.377054
1565.0,0.379939
1566.0,0.38287
1567.0,0.385848
1568.0,0.388873
1569.0,0.391946
1570.0,0.395067
1571.0,0.398237
1572.0,0.401456
1573.0,0.404725
1574.0,0.408043
1575.0,0.411412
1576.0,0.414832
1577.0,0.418304
1578.0,0.421827
1579.0,0.425403
1580.0,0.429031
1581.0,0.432713
1582.0,0.436448
1583.0,0.440236
1584.0,0.44408
1585.0,0.447977
1586.0,0.45193
1587.0,0.455938
1588.0,0.460002
1589.0,0.464121
1590.0,0.468297
1591.0,0.472529
1592.0,0.476817
1593.0,0.481162
1594.0,0.485564
1595.0,0.490023
1596.0,0.494539
1597.0,0.499112
1598.0,0.503743
1599.0,0.50843
1600.0,0.513174
1601.0,0.517975
1602.0,0.522833
1603.0,0.527747
1604.0,0.532717
1605.0,0.537743
1606.0,0.542824
1607.0,0.547961
1608.0,0.553152
1609.0,0.558397
1610.0,0.563695
1611.0,0.569046
1612.0,0.574448
1613.0,0.579901
1614.0,0.585405
1615.0,0.590957
1616.0,0.596557
1617.0,0.602203
1618.0,0.607895
1619.0,0.61363
1620.0,0.619408
1621.0,0.625227
1622.0,0.631084
1623.0,0.636979
1624.0,0.642909
1625.0,0.648873
1626.0,0.654867
1627.0,0.660891
1628.0,0.666941
1629.0,0.673015
1630.0,0.67911
1631.0,0.685224
1632.0,0.691354
1633.0,0.697496
1634.0,0.703649
1635.0,0.709807
1636.0,0.715969
1637.0,0.72213
1638.0,0.728287
1639.0,0.734436
1640.0,0.740573
1641.0,0.746695
1642.0,0.752797
1643.0,0.758875
1644.0,0.764925
1645.0,0.770941
1646.0,0.776921
1647.0,0.782858
1648.0,0.788749
1649.0,0.794588
1650.0,0.800371
1651.0,0.806093
1652.0,0.811748
1653.0,0.817331
1654.0,0.822838
1655.0,0.828263
1656.0,0.833601
1657.0,0.838847
1658.0,0.843996
1659.0,0.849042
1660.0,0.85398
1661.0,0.858806
1662.0,0.863513
1663.0,0.868097
1664.0,0.872553
1665.0,0.876876
1666.0,0.881061
1667.0,0.885104
1668.0,0.888999
1669.0,0.892743
1670.0,0.896331
1671.0,0.899759
1672.0,0.903023
1673.0,0.90612
1674.0,0.909045
1675.0,0.911795
1676.0,0.914367
1677.0,0.916758
1678.0,0.918966
1679.0,0.920988
1680.0,0.922822
1681.0,0.924465
1682.0,0.925917
1683.0,0.927175
1684.0,0.928239
1685.0,0.929108
1686.0,0.929781
1687.0,0.930258
1688.0,0.930538
1689.0,0.930623
1690.0,0.930513
1691.0,0.930209
1692.0,0.929711
1693.0,0.929021
1694.0,0.928141
1695.0,0.927073
1696.0,0.925819
1697.0,0.92438
1698.0,0.922761
1699.0,0.920963
1700.0,0.91899
1701.0,0.916845
1702.0,0.914532
1703.0,0.912053
1704.0,0.909414
1705.0,0.906617
1706.0,0.903668
1707.0,0.900569
1708.0,0.897326
1709.0,0.893944
1710.0,0.890426
1711.0,0.886777
1712.0,0.883002
1713.0,0.879106
1714.0,0.875094
1715.0,0.870969
1716.0,0.866739
1717.0,0.862406
1718.0,0.857976
1719.0,0.853454
1720.0,0.848845
1721.0,0.844154
1722.0,0.839385
1723.0,0.834543
1724.0,0.829632
1725.0,0.824658
1726.0,0.819625
1727.0,0.814538
1728.0,0.8094
1729.0,0.804216
1730.0,0.798991
1731.0,0.793728
1732.0,0.788432
1733.0,0.783106
1734.0,0.777754
1735.0,0.772381
1736.0,0.766989
1737.0,0.761582
1738.0,0.756163
1739.0,0.750737
1740.0,0.745305
1741.0,0.739871
1742.0,0.734439
1743.0,0.72901
1744.0,0.723588
1745.0,0.718174
1746.0,0.712773
1747.0,0.707385
1748.0,0.702014
1749.0,0.696661
1750.0,0.691329
1751.0,0.686019
1752.0,0.680734
1753.0,0.675475
1754.0,0.670243
1755.0,0.665042
1756.0,0.659871
1757.0,0.654732
1758.0,0.649628
1759.0,0.644558
1760.0,0.639525
1761.0,0.634529
1762.0,0.629571
1763.0,0.624652
1764.0,0.619773
1765.0,0.614935
1766.0,0.610139
1767.0,0.605385
1768.0,0.600674
1769.0,0.596007
1770.0,0.591383
