Wavelength(nm),Transmission(%)
2500.0,27.093663594685108
2499.0,27.470532124115753
2498.0,27.397447031115536
2497.0,27.76143720181588
2496.0,27.61015440630971
2495.0,27.690351245328028
2494.0,28.20848527479462
2493.0,28.14220958085884
2492.0,28.30904214661791
2491.0,28.590371644305772
2490.0,28.906762516048477
2489.0,28.92851552306892
2488.0,29.219886422191564
2487.0,29.674002832719204
2486.0,29.717665045311293
2485.0,30.003733130984468
2484.0,30.218611862684813
2483.0,30.216852023868956
2482.0,30.671109342164687
2481.0,31.040073112847328
2480.0,31.074343439601716
2479.0,31.50708067645328
2478.0,31.451857167869363
2477.0,31.99619135115215
2476.0,31.994480492701648
2475.0,32.46198411586969
2474.0,32.76137938551793
2473.0,33.148574849872574
2472.0,33.52065566617939
2471.0,33.77803857775601
2470.0,34.134595823679675
2469.0,34.48262288270151
2468.0,34.62346311226299
2467.0,35.14952366009543
2466.0,35.22079888124928
2465.0,35.651882875852635
2464.0,36.21333614797162
2463.0,36.69220732120259
2462.0,36.605171497987094
2461.0,37.02795956061925
2460.0,37.55595921528479
2459.0,37.939832193079916
2458.0,38.37879243637404
2457.0,38.874095655902785
2456.0,39.13908014317309
2455.0,39.524597679750855
2454.0,39.74368154047912
2453.0,40.222426707956274
2452.0,40.587816016558726
2451.0,41.121205924851004
2450.0,41.407829179565994
2449.0,41.66545375392495
2448.0,42.23360200994042
2447.0,42.805309262656
2446.0,43.16988900224325
2445.0,43.3248590592234
2444.0,44.04764291199822
2443.0,44.31904779045331
2442.0,44.89738179457671
2441.0,45.37876524915467
2440.0,45.60574081138959
2439.0,46.11019119042443
2438.0,46.539480622558386
2437.0,46.91869349953599
2436.0,47.42351309199359
2435.0,47.65456099462783
2434.0,48.23659378253564
2433.0,48.69104703410297
2432.0,48.87987681583133
2431.0,49.31582911052008
2430.0,49.58850152189157
2429.0,50.10979619116734
2428.0,50.49923628297896
2427.0,50.635873241206816
2426.0,50.897491519848046
2425.0,51.43201776993137
2424.0,51.639394619125355
2423.0,52.22446782931244
2422.0,52.2808142132606
2421.0,52.60146121424929
2420.0,52.98700270744392
2419.0,53.085505986601035
2418.0,53.313040689447874
2417.0,53.65102866937184
2416.0,53.818633783377614
2415.0,54.019347441725444
2414.0,54.332703491640785
2413.0,54.37023576139046
2412.0,54.60489189765793
2411.0,54.752338503623086
2410.0,54.98040098318159
2409.0,54.929950785715306
2408.0,55.1452523552811
2407.0,55.201618898833594
2406.0,55.26299863827078
2405.0,55.41644367870147
2404.0,55.34450619118518
2403.0,55.41221009141869
2402.0,55.424353805339855
2401.0,55.32221493933499
2400.0,55.32323273386693
2399.0,55.33454720386065
2398.0,55.350307014114755
2397.0,55.2097041341076
2396.0,54.874275830619666
2395.0,54.86360803562582
2394.0,54.88790144936132
2393.0,54.585152358772206
2392.0,54.53779275662638
2391.0,54.276023950313544
2390.0,54.338640314999445
2389.0,53.899428636097724
2388.0,53.77600576916124
2387.0,53.64045752996817
2386.0,53.2675893582795
2385.0,53.04400013760083
2384.0,52.69185045530378
2383.0,52.57158204550409
2382.0,52.32807206081566
2381.0,51.90216451694513
2380.0,51.55818513794862
2379.0,51.46461244681675
2378.0,51.036196849350254
2377.0,50.74359654639107
2376.0,50.31913007509411
2375.0,50.14875050534881
2374.0,49.70377613413043
2373.0,49.33584617406895
2372.0,48.87617466444068
2371.0,48.60551415474178
2370.0,48.264640615697566
2369.0,47.91972623533171
2368.0,47.59164430149206
2367.0,47.08973369269224
2366.0,46.62139059395901
2365.0,46.30046955065144
2364.0,45.907645747616776
2363.0,45.50234984625344
2362.0,45.16295160102447
2361.0,44.864710030495225
2360.0,44.428085458031255
2359.0,43.972380854724
2358.0,43.55383220443143
2357.0,43.32063460282959
2356.0,42.84654751912973
2355.0,42.351361500162646
2354.0,42.01939952402896
2353.0,41.55832694676223
2352.0,41.10440641978545
2351.0,40.790421160208865
2350.0,40.38443159940079
2349.0,39.99886691334111
2348.0,39.57303809783554
2347.0,39.33763148311066
2346.0,38.74719092585039
2345.0,38.495007624001246
2344.0,38.13482769662501
2343.0,37.70312220687403
2342.0,37.375720510436324
2341.0,36.96983196468129
2340.0,36.591901747999266
2339.0,36.274048494194986
2338.0,35.938938844443285
2337.0,35.492865253339964
2336.0,35.17916954625912
2335.0,34.808754787640694
2334.0,34.553143488726676
2333.0,34.17480836199344
2332.0,33.78025599788778
2331.0,33.48640950897122
2330.0,33.252823891827006
2329.0,32.79614420928892
2328.0,32.496188169373085
2327.0,32.34499931839626
2326.0,31.93680257485123
2325.0,31.595800642354916
2324.0,31.37084771216076
2323.0,31.126585904335563
2322.0,30.728779938003065
2321.0,30.517667036308076
2320.0,30.32020971625997
2319.0,30.108192014531905
2318.0,29.779829563975962
2317.0,29.5436145783873
2316.0,29.175833527889942
2315.0,28.905265166362977
2314.0,28.741786367690825
2313.0,28.53495024224174
2312.0,28.18917550084911
2311.0,27.95957180142978
2310.0,27.81481788828425
2309.0,27.59974606184975
2308.0,27.300971682914472
2307.0,27.21802793672757
2306.0,26.846055948730708
2305.0,26.756791692925162
2304.0,26.43361696381547
2303.0,26.41491814340361
2302.0,26.07303646444165
2301.0,25.94129637106405
2300.0,25.81648726844748
2299.0,25.549468575364592
2298.0,25.334895054336254
2297.0,25.31372097506787
2296.0,25.121743993702932
2295.0,24.887260864039877
2294.0,24.740867328707488
2293.0,24.560768901609016
2292.0,24.537986413803903
2291.0,24.3011145431761
2290.0,24.208235579771035
2289.0,24.194010216970998
2288.0,23.987242746006554
2287.0,23.840944072222175
2286.0,23.629588271996198
2285.0,23.669387383117897
2284.0,23.583634058574162
2283.0,23.233599557550306
2282.0,23.431477182283892
2281.0,23.30376582045727
2280.0,23.09575437183347
2279.0,22.923818688115574
2278.0,22.84805473838794
2277.0,23.102343851354526
2276.0,22.822757369247185
2275.0,22.587670686224396
2274.0,22.773702115224754
2273.0,22.549692408734693
2272.0,22.489871754033118
2271.0,22.416257945973967
2270.0,22.350651586632697
2269.0,22.34545834303481
2268.0,22.37151897949997
2267.0,22.529464377764626
2266.0,22.403817851708766
2265.0,22.394264467283147
2264.0,22.132762279051487
2263.0,22.177269136207705
2262.0,22.33335266053479
2261.0,22.422351388228382
2260.0,22.405480471777416
2259.0,22.32352759854995
2258.0,22.30202796424587
2257.0,22.16104889674725
2256.0,22.416548992149067
2255.0,22.473047758287315
2254.0,22.37192027205257
2253.0,22.488265566255723
2252.0,22.663784524806122
2251.0,22.63051909964115
2250.0,22.725719156484203
2249.0,22.609818229913607
2248.0,22.862195683290988
2247.0,22.906161316096004
2246.0,22.920163493741207
2245.0,23.00264462768502
2244.0,23.082216054511324
2243.0,23.188011644709896
2242.0,23.284319421559026
2241.0,23.65322257583508
2240.0,23.537463555927175
2239.0,23.655144278008244
2238.0,23.694463827268404
2237.0,23.978721669107376
2236.0,23.850047948901302
2235.0,24.16180995295542
2234.0,24.278176431196403
2233.0,24.398636205728835
2232.0,24.508720612544064
2231.0,24.688262772958616
2230.0,24.852455051773823
2229.0,25.055846391673125
2228.0,25.19548173958583
2227.0,25.397329881169618
2226.0,25.583711172922385
2225.0,25.703198328240173
