Wavelength(nm),Transmission(%)
2247.0,90.46065521
2246.0,90.44477844
2245.0,90.42041016
2244.0,90.3797226
2243.0,90.30164337
2242.0,90.35256195
2241.0,90.43148041
2240.0,90.47610474
2239.0,90.41603851
2238.0,90.36798096
2237.0,90.45558929
2236.0,90.47595215
2235.0,90.28861237
2234.0,90.38655853
2233.0,90.47035217
2232.0,90.40155792
2231.0,90.43558502
2230.0,90.37561035
2229.0,90.33595276
2228.0,90.40116119
2227.0,90.30110168
2226.0,90.25112152
2225.0,90.42812347
2224.0,90.35283661
2223.0,90.33220673
2222.0,90.39709473
2221.0,90.38994598
2220.0,90.31279755
2219.0,90.39698792
2218.0,90.3270874
2217.0,90.29501343
2216.0,90.33328247
2215.0,90.44715118
2214.0,90.25740814
2213.0,90.45623016
2212.0,90.4539566
2211.0,90.35238647
2210.0,90.32456207
2209.0,90.38573456
2208.0,90.41654205
2207.0,90.46607971
2206.0,90.36411285
2205.0,90.41252136
2204.0,90.39112091
2203.0,90.42210388
2202.0,90.34204102
2201.0,90.38718414
2200.0,90.3870163
2199.0,90.46881866
2198.0,90.40676117
2197.0,90.50758362
2196.0,90.43523407
2195.0,90.42678833
2194.0,90.5104599
2193.0,90.48827362
2192.0,90.47575378
2191.0,90.43692017
2190.0,90.37509918
2189.0,90.36982727
2188.0,90.60678101
2187.0,90.4421463
2186.0,90.52399445
2185.0,90.41604614
2184.0,90.49753571
2183.0,90.43561554
2182.0,90.59793091
2181.0,90.49299622
2180.0,90.64479065
2179.0,90.54454041
2178.0,90.6359787
2177.0,90.63710022
2176.0,90.58544159
2175.0,90.6352005
2174.0,90.66421509
2173.0,90.65774536
2172.0,90.64358521
2171.0,90.58240509
2170.0,90.60399628
2169.0,90.631073
2168.0,90.59030151
2167.0,90.74719238
2166.0,90.53442383
2165.0,90.60868835
2164.0,90.81557465
2163.0,90.71337891
2162.0,90.47071838
2161.0,90.68966675
2160.0,90.77488708
2159.0,90.76196289
2158.0,90.64640045
2157.0,90.78744507
2156.0,90.72019196
2155.0,90.86096191
2154.0,90.70380402
2153.0,90.7671814
2152.0,90.71817017
2151.0,90.66236877
2150.0,90.78531647
2149.0,90.66001892
2148.0,90.74245453
2147.0,90.54644012
2146.0,90.62007904
2145.0,90.8835144
2144.0,90.75859833
2143.0,90.84041595
2142.0,90.74095154
2141.0,90.85080719
2140.0,90.6363678
2139.0,90.79610443
2138.0,90.65821075
2137.0,90.9162674
2136.0,90.77776337
2135.0,90.77664948
2134.0,90.77035522
2133.0,90.90460968
2132.0,90.71520233
2131.0,90.69617462
2130.0,90.87296295
2129.0,90.64883423
2128.0,90.84398651
2127.0,90.81393433
2126.0,90.77342224
2125.0,90.85664368
2124.0,90.84984589
2123.0,90.69285583
2122.0,90.91114044
2121.0,90.88315582
2120.0,90.84397125
2119.0,90.81604767
2118.0,90.69675446
2117.0,90.88172913
2116.0,90.91828918
2115.0,90.88395691
2114.0,90.88228607
2113.0,90.73378754
2112.0,90.83362579
2111.0,90.84554291
2110.0,90.72214508
2109.0,90.94251251
2108.0,90.78263855
2107.0,90.77431488
2106.0,90.78559113
2105.0,90.8184967
2104.0,90.81049347
2103.0,90.86615753
2102.0,90.84288025
2101.0,90.68734741
2100.0,90.91933441
2099.0,90.88591766
2098.0,90.77172089
2097.0,90.73181152
2096.0,90.80283356
2095.0,90.81438446
2094.0,90.86408997
2093.0,90.63894653
2092.0,90.77629089
2091.0,90.75157928
2090.0,90.83495331
2089.0,90.87178802
2088.0,90.85959625
2087.0,90.77275848
2086.0,90.79802704
2085.0,90.75352478
2084.0,90.73461151
2083.0,90.70552826
2082.0,90.83347321
2081.0,90.73455048
2080.0,90.79940796
2079.0,90.78476715
2078.0,90.7999115
2077.0,90.85676575
2076.0,90.73040009
2075.0,90.77721405
2074.0,90.71700287
2073.0,90.96401215
2072.0,90.77521515
2071.0,90.90885162
2070.0,90.83924866
2069.0,90.87874603
2068.0,90.67945862
2067.0,90.78975677
2066.0,90.84356689
2065.0,90.79743958
2064.0,90.74214935
2063.0,90.73659515
2062.0,90.76992035
2061.0,90.79319
2060.0,90.82456207
2059.0,90.82452393
2058.0,90.78257751
2057.0,90.86434937
2056.0,90.72806549
2055.0,90.86961365
2054.0,90.78991699
2053.0,90.85617065
2052.0,90.83209229
2051.0,90.75222015
2050.0,90.75050354
2049.0,90.81363678
2048.0,90.81318665
2047.0,90.81028748
2046.0,90.84971619
2045.0,90.82029724
2044.0,90.76563263
2043.0,90.72450256
2042.0,90.77085876
2041.0,90.80555725
2040.0,90.85256195
2039.0,90.84060669
2038.0,90.87787628
2037.0,90.75719452
2036.0,90.82897186
2035.0,90.85746002
2034.0,90.81700134
2033.0,90.83286285
2032.0,90.80499268
2031.0,90.90010834
2030.0,90.79225922
2029.0,90.75337219
2028.0,90.84313965
2027.0,90.81848907
2026.0,90.80822754
2025.0,90.76766205
2024.0,90.75697327
2023.0,90.83010101
2022.0,90.86373138
2021.0,90.78377533
2020.0,90.82471466
2019.0,90.73025513
2018.0,90.73976135
2017.0,90.83815002
2016.0,90.84075928
2015.0,90.83912659
2014.0,90.76242828
2013.0,90.79948425
2012.0,90.78729248
2011.0,90.74079132
2010.0,90.75498962
