Wavelength(nm),Transmission(%)
2500.0,45.49003464500575
2499.0,45.595770930910135
2498.0,45.24045256151169
2497.0,46.036494164801766
2496.0,45.645022066414775
2495.0,45.956971672271294
2494.0,46.04113944909923
2493.0,46.145988244374244
2492.0,46.14563399535658
2491.0,46.50981319466111
2490.0,46.36443319650065
2489.0,46.42257815776641
2488.0,46.58620906834795
2487.0,46.872352880944305
2486.0,47.27848943563945
2485.0,46.85866991403071
2484.0,47.18023929924527
2483.0,47.221932509759476
2482.0,47.27991335601936
2481.0,47.571559073951136
2480.0,47.56641104494667
2479.0,47.969544138543725
2478.0,47.81288984399832
2477.0,47.98917331590051
2476.0,48.24722370458061
2475.0,48.074021721986874
2474.0,48.266297649921064
2473.0,48.69080434283547
2472.0,49.00261127161363
2471.0,49.038687057827076
2470.0,49.13719552150923
2469.0,49.15763848282075
2468.0,49.1700003440426
2467.0,49.38393168442751
2466.0,49.214986802455954
2465.0,49.586459380195755
2464.0,49.91097872806487
2463.0,50.079605841532484
2462.0,49.98100417288714
2461.0,50.11016258240852
2460.0,50.4281707227596
2459.0,50.40441868369776
2458.0,50.56466235470703
2457.0,50.902694597805095
2456.0,51.07056896026131
2455.0,51.21060009910471
2454.0,51.215152674442386
2453.0,51.39227998362852
2452.0,51.428911481053
2451.0,51.522786090337206
2450.0,51.9164535334103
2449.0,51.87200854284089
2448.0,52.19736186828607
2447.0,52.57604855653906
2446.0,52.54906303632537
2445.0,52.53354073465874
2444.0,52.752910791465
2443.0,52.922509781487705
2442.0,53.15954742562729
2441.0,53.304773775134095
2440.0,53.473877299375715
2439.0,53.86765270481878
2438.0,53.73453976045594
2437.0,54.07116639544544
2436.0,53.955359098576835
2435.0,54.26624384351931
2434.0,54.72542771366484
2433.0,54.651422338695866
2432.0,54.85491925466162
2431.0,54.93912463846306
2430.0,55.206069284321
2429.0,55.46453244881434
2428.0,55.53647798212975
2427.0,55.51214112052673
2426.0,55.5966082382465
2425.0,56.14583006081014
2424.0,55.964183293554235
2423.0,56.47177191850127
2422.0,56.4226640958838
2421.0,56.63573733337287
2420.0,56.87979041197582
2419.0,57.014414366984376
2418.0,57.14300700137501
2417.0,57.33683425845689
2416.0,57.33558991123533
2415.0,57.469228197638934
2414.0,57.765203059727334
2413.0,57.79568468019078
2412.0,58.14146125985785
2411.0,58.27426399872488
2410.0,58.484936417833666
2409.0,58.716737817973176
2408.0,58.79685219992603
2407.0,58.999406880031444
2406.0,59.082803031673556
2405.0,59.3311749599544
2404.0,59.478625045243824
2403.0,59.708183815043334
2402.0,59.82776232503083
2401.0,60.093823244133446
2400.0,60.209428598651115
2399.0,60.33586844311694
2398.0,60.52901121126533
2397.0,60.59149270848587
2396.0,60.77101916839345
2395.0,60.870783520708684
2394.0,61.09422052385304
2393.0,61.33567818942336
2392.0,61.45859240099833
2391.0,61.77606416800444
2390.0,61.88136970977105
2389.0,61.84845667904105
2388.0,62.10566540733067
2387.0,62.424918555413534
2386.0,62.48245021230747
2385.0,62.77179453148474
2384.0,62.75073417699989
2383.0,62.94673054138655
2382.0,63.10460815143462
2381.0,63.367654347550726
2380.0,63.40840879294637
2379.0,63.57919714464696
2378.0,63.76846064675659
2377.0,63.993762714850554
2376.0,64.00442829249445
2375.0,64.34337510244725
2374.0,64.33996295728794
2373.0,64.60379237338184
2372.0,64.72471886910328
2371.0,64.96090964989673
2370.0,65.11871426043952
2369.0,65.15039193858033
2368.0,65.38954698792843
2367.0,65.46122319278632
2366.0,65.54940491359243
2365.0,65.8765616671317
2364.0,65.88097501727054
2363.0,65.97668814670392
2362.0,66.32028189046682
2361.0,66.35833217261316
2360.0,66.59024470629923
2359.0,66.72963521898329
2358.0,66.87787076755146
2357.0,67.00423792982492
2356.0,67.0725896781159
2355.0,67.11768846663043
2354.0,67.45192987901979
2353.0,67.4352219458273
2352.0,67.58222576183806
2351.0,67.77263533495945
2350.0,67.77048247025316
2349.0,68.03575201538027
2348.0,68.100804814988
2347.0,68.3510143021754
2346.0,68.4802849458077
2345.0,68.68174015949158
2344.0,68.7550953783172
2343.0,68.89686238676587
2342.0,68.9517092371429
2341.0,69.07794216589173
2340.0,69.21403294630643
2339.0,69.45161367206977
2338.0,69.51704197949941
2337.0,69.6059441753001
2336.0,69.74881570810497
2335.0,69.84725057604979
2334.0,70.11612216506819
2333.0,70.1574481570021
2332.0,70.32519448601217
2331.0,70.36192646034061
2330.0,70.61074612602772
2329.0,70.45969657152793
2328.0,70.62460126974113
2327.0,70.76853965086724
2326.0,70.83598501442732
2325.0,71.01738872672904
2324.0,71.13684705316949
2323.0,71.26382839063754
2322.0,71.23990991608497
2321.0,71.33576008651814
2320.0,71.41798016210385
2319.0,71.48812180159972
2318.0,71.69182536207941
2317.0,71.81879696504214
2316.0,71.85036652270888
2315.0,71.8445390663467
2314.0,72.03323112771376
2313.0,72.13541811269042
2312.0,72.18516958741604
2311.0,72.1854337535254
2310.0,72.11526777618965
2309.0,72.36088031843117
2308.0,72.45272919158246
2307.0,72.4648141855528
2306.0,72.51573136647062
2305.0,72.85979349162174
2304.0,72.82087096179171
2303.0,72.84816587268126
2302.0,72.77568698432697
2301.0,73.02358801336545
2300.0,73.22729498088124
2299.0,73.07594956319593
2298.0,73.03601072122675
2297.0,73.36761691086501
2296.0,73.3866472584074
2295.0,73.45411166503855
2294.0,73.65061451068395
2293.0,73.61589835038347
2292.0,73.55742204347719
2291.0,73.5728463484235
2290.0,73.74320161968826
